order_id,customer_id,order_date,status,shipping_method,payment_terms,department,shipping_address,shipping_city,shipping_postal_code,expected_delivery
SObfca6f10,C14fe74cd,2023-05-30,Abgeschlossen,Premium,Net60,HR,Carlos-Hettner-Gasse 679,Gerolzhofen,87323,2023-06-02
SO8073b202,C1e3f9dc2,2024-09-19,Abgeschlossen,Standard,Immediate,HR,Schinkeplatz 6,Erbisdorf,56716,2024-09-23
SO929b8783,C1bcb89ea,2024-10-16,Neu,Premium,Net60,HR,Drewesgasse 2,Norden,84998,2024-10-20
SOe7890217,C93c31129,2023-04-20,Abgeschlossen,Express,Immediate,Einkauf,Ullrichstraße 05,Flöha,66256,2023-04-27
SO5e7fa777,C2212de05,2024-05-03,Storniert,Express,Net30,Produktion,Gertrud-Bolzmann-Straße 9/3,Lübben,02355,2024-05-16
SO66df84c7,C924c7be9,2023-06-20,Storniert,Standard,Net45,Einkauf,Löfflergasse 1,Pegnitz,00641,2023-06-23
SO90983a9d,C303ae767,2023-07-03,In Bearbeitung,Premium,Net45,Vertrieb,Ernst-Dieter-Gumprich-Platz 1,Zossen,68203,2023-07-12
SO84843271,,2024-02-13,Abgeschlossen,Express,Net30,IT,,,,2024-02-17
SO04e40c12,Cca4b662a,2023-12-01,Abgeschlossen,Economy,Immediate,Vertrieb,Sabrina-Rust-Straße 83,Gifhorn,77427,2023-12-11
SO9468dc40,C6823df44,2024-10-02,Abgeschlossen,Economy,Net30,IT,Lachmannallee 72,Wunsiedel,96007,2024-10-12
SO5cf4e36e,C3b214d0c,2023-09-26,Abgeschlossen,Standard,Net45,Finanzen,Schleichplatz 3,Arnstadt,27336,2023-10-05
SO88054e8c,C10539d6f,2024-09-24,In Bearbeitung,Standard,Net60,Vertrieb,Marika-Winkler-Ring 2,Gotha,24192,2024-10-08
SOacd11b19,C0641716f,2024-01-04,Storniert,Premium,Net30,Produktion,Friedericke-Stoll-Platz 8,Olpe,72629,2024-01-11
SO4218b94e,Cf614c1fb,2024-09-13,Abgeschlossen,Economy,Net45,Vertrieb,Heinzplatz 3/1,Freital,01120,2024-09-16
SO656b2f40,C50c4accc,2024-07-29,Neu,Economy,Immediate,Vertrieb,Christian-van der Dussen-Gasse 2,Eisleben,03257,2024-08-07
SO6f814288,,2023-04-19,Abgeschlossen,Standard,Net60,Einkauf,,,,2023-05-02
SO69a8c6ba,Cc2f96476,2024-06-02,In Bearbeitung,Standard,Net60,Finanzen,Giuseppina-Heydrich-Gasse 16,Eisenach,56875,2024-06-14
SO3076daee,C9a904d0d,2024-12-12,Storniert,Express,Immediate,Einkauf,Elly-Reising-Weg 62,Emmendingen,60774,2024-12-21
SOf0553eb0,Ca14a6d03,2024-08-02,Abgeschlossen,Standard,Immediate,Einkauf,Henning-Hering-Weg 9/2,Strausberg,80979,2024-08-12
SO6411151b,C3a861bec,2023-08-22,In Bearbeitung,Premium,Immediate,Produktion,Keudelstr. 404,Tübingen,80401,2023-09-02
SO9abee466,,2024-06-16,In Bearbeitung,Economy,Net30,Einkauf,,,,2024-06-23
SOca6cf981,Cc4b33ba9,2023-02-01,Abgeschlossen,Economy,Net45,Einkauf,Maria-Loos-Ring 39,Osterburg,62204,2023-02-10
SOc400365b,C8b18ddea,2023-01-01,Abgeschlossen,Standard,Net60,Produktion,Liliana-Baum-Straße 5,Flöha,20515,2023-01-11
SOdc00d2e9,C88e85c67,2024-12-23,Abgeschlossen,Economy,Immediate,HR,Denny-Stiffel-Allee 4,Ahaus,19799,2024-12-27
SO33040a05,C6043cf92,2023-11-12,Neu,Premium,Net30,HR,Jähnallee 304,Wismar,83018,2023-11-25
SOaa8b232f,Cfa474de8,2024-09-20,Abgeschlossen,Economy,Net30,Einkauf,Gerti-Hornig-Ring 20,Artern,32059,2024-10-01
SOe971e7c4,Cd6f978c2,2024-11-06,Abgeschlossen,Premium,Net30,IT,Andrzej-Kreusel-Weg 37,Wertingen,67905,2024-11-16
SOa85681a6,C074fd1fe,2024-05-20,In Bearbeitung,Economy,Immediate,IT,Silvia-Hübel-Gasse 6/9,Bad Liebenwerda,98886,2024-06-03
SO8c128598,C78fffe3c,2023-05-08,In Bearbeitung,Standard,Net45,Produktion,Finkeplatz 98,Lichtenfels,12425,2023-05-17
SOeebf60aa,C4fe20e66,2024-02-13,Abgeschlossen,Express,Net30,Vertrieb,Hettnerweg 79,Lübben,11491,2024-02-24
SOfd082466,Cc755aa91,2023-06-06,Storniert,Standard,Net45,Vertrieb,Jacob-Anders-Straße 29,Reutlingen,91832,2023-06-15
SO6c7f826f,C732530f3,2024-02-16,Abgeschlossen,Economy,Net30,Einkauf,Anatoli-Jessel-Ring 4,Ebersberg,15850,2024-02-25
SO89ca0fd1,Cfeb0823d,2023-11-23,In Bearbeitung,Premium,Net45,IT,Kramerring 804,Forst,04662,2023-12-04
SO85cddba8,Ce38cd301,2024-03-22,Abgeschlossen,Express,Net30,Einkauf,Hornichstraße 655,Garmisch-Partenkirchen,92425,2024-03-31
SO379201d1,C73ed6f51,2024-12-12,Abgeschlossen,Economy,Net45,Produktion,Henckallee 0,Seelow,67411,2024-12-21
SO8e3b9b60,Ca6fb2402,2024-05-25,Abgeschlossen,Economy,Immediate,HR,Bohlanderring 1,Riesa,83123,2024-05-28
SO8adbc472,C0b7bb4bc,2024-02-26,Abgeschlossen,Standard,Net60,IT,Veronica-Gunpf-Ring 1/4,Regensburg,41895,2024-03-11
SO87fc98e9,Cf2dabd90,2023-09-13,In Bearbeitung,Premium,Net30,IT,Roselinde-Hoffmann-Gasse 2,Bogen,37255,2023-09-23
SOa6b0fb06,Cbc09ea39,2023-02-10,In Bearbeitung,Premium,Net60,Finanzen,Sabine-Striebitz-Gasse 7,Oranienburg,49005,2023-02-23
SO01b6382f,Cd6f978c2,2024-06-20,Abgeschlossen,Express,Net30,IT,Andrzej-Kreusel-Weg 37,Wertingen,67905,2024-06-23
SO37fdf171,Ced957276,2024-06-12,Neu,Standard,Net60,Finanzen,Gießstr. 3,Ludwigslust,00247,2024-06-26
SOf997e34e,C3275bcae,2023-07-10,Abgeschlossen,Economy,Net45,Einkauf,Rennerstr. 1/2,Herford,92356,2023-07-17
SO5c74bbb2,Cf1e39af6,2023-03-08,In Bearbeitung,Premium,Immediate,Finanzen,Buchholzallee 58,Eutin,10672,2023-03-14
SO8b03c521,C92a82ca8,2023-05-31,Abgeschlossen,Premium,Net60,IT,Hendrik-Faust-Ring 3/0,Prenzlau,08665,2023-06-08
SO08ad70b6,Cbbd2eaf2,2024-07-28,Abgeschlossen,Premium,Immediate,Vertrieb,Hamannallee 0/8,Bitterfeld,16942,2024-08-06
